,Symbol,Name,Size_Index,BM_Ratio_Index,Momentum_Index,ESG_Index,Monthly Return,Benchmark_Return,Abnormal_Return,Month
470,FAST,Fastenal Company,5,4.0,4.0,Leader,5.4,0.8909090909090911,4.50909090909091,2020-06
471,FB,"Facebook, Inc. Class A",5,4.0,4.0,Average,-2.1,0.8909090909090911,-2.990909090909091,2020-06
472,FBC,"Flagstar Bancorp, Inc.",2,5.0,4.0,Average,3.0,2.536363636363636,0.46363636363636385,2020-06
473,FBHS,"Fortune Brands Home & Security, Inc.",4,1.0,4.0,Average,4.2,-1.5000000000000002,5.7,2020-06
474,FBK,FB Financial Corporation,1,3.0,2.0,Laggard,6.6,-1.2000000000000002,7.8,2020-06
475,FBM,"Foundation Building Materials, Inc.",1,1.0,4.0,Average,16.1,13.627272727272725,2.472727272727276,2020-06
476,FBP,First Bancorp,2,5.0,1.0,Laggard,2.0,4.525000000000001,-2.5250000000000012,2020-06
477,FCF,First Commonwealth Financial Corporation,1,4.0,3.0,Average,3.1,2.9909090909090907,0.10909090909090935,2020-06
478,FCFS,"FirstCash, Inc.",3,2.0,1.0,Average,-2.2,3.333333333333334,-5.533333333333334,2020-06
479,FCN,"FTI Consulting, Inc.",3,2.0,5.0,Average,-4.2,5.55,-9.75,2020-06
480,FCPT,"Four Corners Property Trust, Inc.",2,3.0,2.0,Average,11.3,4.472727272727273,6.827272727272728,2020-06
481,FCX,"Freeport-McMoRan, Inc.",4,5.0,4.0,Average,23.9,1.35,22.549999999999997,2020-06
482,FDP,Fresh Del Monte Produce Inc.,2,5.0,5.0,Average,3.2,-0.4499999999999999,3.65,2020-06
483,FDS,FactSet Research Systems Inc.,4,2.0,3.0,Leader,7.2,-1.2727272727272727,8.472727272727273,2020-06
484,FDX,FedEx Corporation,5,5.0,3.0,Average,8.6,-3.8416666666666663,12.441666666666666,2020-06
485,FE,FirstEnergy Corp.,5,3.0,2.0,Average,-9.3,-0.981818181818182,-8.318181818181818,2020-06
486,FELE,"Franklin Electric Co., Inc.",3,3.0,4.0,Average,3.2,2.690909090909091,0.5090909090909093,2020-06
487,FF,FutureFuel Corp.,1,5.0,5.0,Laggard,-10.9,5.358333333333333,-16.258333333333333,2020-06
488,FFBC,First Financial Bancorp.,2,4.0,1.0,Average,3.4,7.583333333333332,-4.183333333333332,2020-06
489,FFIN,First Financial Bankshares Inc,3,3.0,3.0,Average,-4.7,0.9090909090909091,-5.609090909090909,2020-06
490,FFIV,"F5 Networks, Inc.",4,3.0,3.0,Average,-4.3,-2.0,-2.3,2020-06
491,FHB,"First Hawaiian, Inc.",2,4.0,2.0,Average,0.2,2.790909090909091,-2.590909090909091,2020-06
492,FHI,"Federated Hermes, Inc. Class B",2,1.0,2.0,Average,3.7,-0.26363636363636367,3.963636363636364,2020-06
493,FHN,First Horizon National Corporation,3,5.0,3.0,Average,6.5,0.4727272727272725,6.027272727272727,2020-06
494,FICO,Fair Isaac Corporation,4,2.0,4.0,Average,2.5,4.336363636363636,-1.836363636363636,2020-06
495,FIS,"Fidelity National Information Services, Inc.",5,1.0,3.0,Average,-3.2,-1.4916666666666665,-1.7083333333333337,2020-06
496,FISV,"Fiserv, Inc.",5,1.0,4.0,Average,-10.3,3.3000000000000003,-13.600000000000001,2020-06
497,FITB,Fifth Third Bancorp,4,5.0,3.0,Laggard,-1.4,-0.19166666666666665,-1.2083333333333333,2020-06
498,FIVE,"Five Below, Inc.",4,3.0,1.0,Average,4.1,-2.358333333333333,6.458333333333332,2020-06
499,FIX,"Comfort Systems USA, Inc.",2,2.0,2.0,Leader,7.1,7.1909090909090905,-0.09090909090909083,2020-06
500,FIZZ,National Beverage Corp.,3,3.0,4.0,Laggard,4.9,2.690909090909091,2.2090909090909094,2020-06
501,FL,"Foot Locker, Inc.",3,5.0,3.0,Average,-0.1,0.4727272727272725,-0.5727272727272725,2020-06
502,FLIR,"FLIR Systems, Inc.",4,3.0,2.0,Average,-11.6,0.4545454545454547,-12.054545454545455,2020-06
503,FLO,"Flowers Foods, Inc.",3,2.0,3.0,Average,-4.2,-1.5090909090909088,-2.6909090909090914,2020-06
504,FLOW,"SPX Flow, Inc.",2,2.0,3.0,Average,7.0,3.5181818181818185,3.4818181818181815,2020-06
505,FLR,Fluor Corporation,2,4.0,1.0,Average,-1.0,7.583333333333332,-8.583333333333332,2020-06
506,FLS,Flowserve Corporation,3,2.0,1.0,Average,6.2,3.333333333333334,2.8666666666666663,2020-06
507,FLT,"FLEETCOR Technologies, Inc.",5,1.0,1.0,Laggard,2.1,0.15833333333333308,1.941666666666667,2020-06
508,FMBI,"First Midwest Bancorp, Inc.",2,5.0,2.0,Average,3.1,-2.5545454545454542,5.654545454545454,2020-06
509,FMC,FMC Corporation,4,1.0,5.0,Average,1.2,-3.6750000000000003,4.875,2020-06
510,FN,Fabrinet,3,4.0,5.0,Average,-5.2,0.09166666666666667,-5.291666666666667,2020-06
511,FNB,F.N.B. Corporation,3,5.0,2.0,Average,-0.9,2.3636363636363633,-3.2636363636363632,2020-06
512,FOE,Ferro Corporation,1,2.0,3.0,Laggard,-0.7,2.0,-2.7,2020-06
513,FORM,"FormFactor, Inc.",2,3.0,5.0,Laggard,16.1,5.508333333333334,10.591666666666669,2020-06
514,FORR,"Forrester Research, Inc.",1,1.0,3.0,Average,7.1,0.04166666666666682,7.058333333333333,2020-06
515,FOXA,Fox Corporation Class A,4,4.0,2.0,Laggard,-9.2,-0.6454545454545455,-8.554545454545455,2020-06
516,FOXF,Fox Factory Holding Corp.,3,2.0,3.0,Average,13.0,-1.5090909090909088,14.509090909090908,2020-06
517,FR,"First Industrial Realty Trust, Inc.",3,4.0,5.0,Average,1.5,0.09166666666666667,1.4083333333333332,2020-06
518,FRC,First Republic Bank,5,5.0,5.0,Average,-2.6,0.8999999999999995,-3.4999999999999996,2020-06
519,FRT,Federal Realty Investment Trust,4,4.0,1.0,Average,1.6,-0.1166666666666667,1.7166666666666668,2020-06
520,FSLR,"First Solar, Inc.",3,5.0,4.0,Average,3.1,-1.3454545454545455,4.445454545454545,2020-06
521,FSP,Franklin Street Properties Corp.,1,5.0,4.0,Average,1.4,1.7000000000000002,-0.30000000000000027,2020-06
522,FSS,Federal Signal Corporation,2,2.0,5.0,Average,2.0,3.0333333333333328,-1.0333333333333328,2020-06
523,FTI,TechnipFMC Plc,3,3.0,1.0,Leader,-12.9,0.5416666666666662,-13.441666666666666,2020-06
524,FTNT,"Fortinet, Inc.",5,3.0,5.0,Average,-5.2,4.441666666666666,-9.641666666666666,2020-06
525,FTV,Fortive Corp.,5,1.0,1.0,Average,8.8,0.15833333333333308,8.641666666666667,2020-06
526,FUL,H.B. Fuller Company,2,1.0,3.0,Average,16.8,4.141666666666667,12.658333333333335,2020-06
527,FULT,Fulton Financial Corporation,2,5.0,3.0,Average,-2.3,0.4636363636363638,-2.7636363636363637,2020-06
528,FWRD,Forward Air Corporation,2,2.0,2.0,Laggard,0.8,7.1909090909090905,-6.390909090909091,2020-06
529,GATX,GATX Corporation,2,5.0,4.0,Average,-0.7,2.536363636363636,-3.2363636363636363,2020-06
530,GBCI,"Glacier Bancorp, Inc.",3,4.0,5.0,Average,-14.6,0.09166666666666667,-14.691666666666666,2020-06
531,GBX,"Greenbrier Companies, Inc.",1,5.0,4.0,Average,6.3,1.7000000000000002,4.6,2020-06
532,GCO,Genesco Inc.,1,4.0,1.0,Average,13.3,4.05,9.25,2020-06
533,GCP,"GCP Applied Technologies, Inc.",2,2.0,2.0,Laggard,-8.2,7.1909090909090905,-15.39090909090909,2020-06
534,GD,General Dynamics Corporation,5,1.0,1.0,Average,1.5,0.15833333333333308,1.341666666666667,2020-06
535,GDOT,Green Dot Corporation Class A,2,3.0,2.0,Average,28.4,4.472727272727273,23.927272727272726,2020-06
536,GE,General Electric Company,5,2.0,1.0,Average,1.2,-0.8583333333333333,2.058333333333333,2020-06
537,GEF,Greif Class A,2,1.0,4.0,Average,2.2,-5.181818181818182,7.381818181818182,2020-06
538,GEO,GEO Group Inc,2,2.0,1.0,Laggard,-6.6,-1.625,-4.975,2020-06
539,GES,"Guess?, Inc.",1,3.0,2.0,Average,-1.2,-1.2000000000000002,2.220446049250313e-16,2020-06
540,GFF,Griffon Corporation,1,1.0,5.0,Laggard,8.4,2.566666666666667,5.833333333333334,2020-06
541,GGG,Graco Inc.,4,3.0,3.0,Average,-0.9,-2.0,1.1,2020-06
542,GHC,Graham Holdings Co.,2,4.0,1.0,Average,-4.4,7.583333333333332,-11.983333333333333,2020-06
543,GIII,"G-III Apparel Group, Ltd.",1,3.0,1.0,Laggard,17.9,3.0,14.899999999999999,2020-06
544,GILD,"Gilead Sciences, Inc.",5,3.0,3.0,Leader,3.3,1.3545454545454545,1.9454545454545453,2020-06
545,GIS,"General Mills, Inc.",5,1.0,5.0,Leader,-3.0,-1.575,-1.425,2020-06
546,GKOS,Glaukos Corp,2,2.0,1.0,Average,-4.9,-1.625,-3.2750000000000004,2020-06
547,GL,Globe Life Inc.,4,5.0,4.0,Average,-6.3,1.35,-7.65,2020-06
548,GLT,Glatfelter Corporation,1,3.0,5.0,Laggard,3.3,1.208333333333334,2.091666666666666,2020-06
549,GLUU,Glu Mobile Inc.,2,2.0,5.0,Laggard,-9.8,3.0333333333333328,-12.833333333333334,2020-06
550,GLW,Corning Inc,4,4.0,1.0,Average,13.9,-0.1166666666666667,14.016666666666667,2020-06
551,GM,General Motors Company,5,5.0,2.0,Laggard,-6.1,-1.8545454545454547,-4.245454545454545,2020-06
552,GME,GameStop Corp. Class A,1,5.0,2.0,Average,5.1,9.490909090909092,-4.390909090909092,2020-06
553,GMED,Globus Medical Inc Class A,4,4.0,5.0,Average,-12.7,-2.866666666666667,-9.833333333333332,2020-06
554,GMS,GMS Inc.,1,1.0,5.0,Average,20.4,2.566666666666667,17.833333333333332,2020-06
555,GNL,Global Net Lease Inc,2,5.0,4.0,Laggard,16.9,2.536363636363636,14.363636363636363,2020-06
556,GNRC,Generac Holdings Inc.,4,2.0,5.0,Average,10.3,2.7249999999999996,7.575000000000001,2020-06
557,GNTX,Gentex Corporation,4,4.0,4.0,Average,-3.2,-0.5727272727272724,-2.627272727272728,2020-06
558,GNW,"Genworth Financial, Inc. Class A",2,5.0,5.0,Average,-27.4,-0.4499999999999999,-26.95,2020-06
559,GOOGL,Alphabet Inc. Class A,5,4.0,4.0,Leader,-1.2,0.8909090909090911,-2.090909090909091,2020-06
560,GPC,Genuine Parts Company,4,2.0,1.0,Average,3.5,3.6249999999999996,-0.12499999999999956,2020-06
561,GPI,"Group 1 Automotive, Inc.",2,1.0,3.0,Average,5.7,4.141666666666667,1.5583333333333336,2020-06
562,GPMT,Granite Point Mortgage Trust Inc.,1,5.0,1.0,Average,38.9,8.291666666666664,30.608333333333334,2020-06
563,GPN,Global Payments Inc.,5,1.0,3.0,Average,-6.5,-1.4916666666666665,-5.008333333333334,2020-06
564,GPOR,Gulfport Energy Corporation,1,5.0,1.0,Average,-28.8,8.291666666666664,-37.09166666666667,2020-06
565,GPS,"Gap, Inc.",3,5.0,1.0,Leader,27.6,4.425000000000001,23.175,2020-06
566,GRMN,Garmin Ltd.,4,4.0,4.0,Average,8.4,-0.5727272727272724,8.972727272727273,2020-06
567,GRUB,"Grubhub, Inc.",4,2.0,1.0,Average,19.7,3.6249999999999996,16.075,2020-06
568,GS,"Goldman Sachs Group, Inc.",5,5.0,4.0,Average,-1.2,-3.536363636363637,2.336363636363637,2020-06
569,GT,Goodyear Tire & Rubber Company,2,5.0,2.0,Average,12.7,-2.5545454545454542,15.254545454545454,2020-06
570,GTLS,"Chart Industries, Inc.",2,1.0,1.0,Average,17.9,-1.0583333333333333,18.958333333333332,2020-06
571,GTY,Getty Realty Corp.,2,4.0,4.0,Laggard,10.6,4.181818181818182,6.418181818181818,2020-06
572,GVA,Granite Construction Incorporated,1,5.0,1.0,Average,8.1,8.291666666666664,-0.19166666666666465,2020-06
573,GWB,"Great Western Bancorp, Inc.",1,4.0,1.0,Average,-3.3,4.05,-7.35,2020-06
574,GWW,"W.W. Grainger, Inc.",4,3.0,4.0,Leader,2.7,3.6727272727272733,-0.9727272727272731,2020-06
575,HA,"Hawaiian Holdings, Inc.",1,4.0,2.0,Average,-6.3,3.7090909090909094,-10.00909090909091,2020-06
576,HAE,Haemonetics Corporation,4,3.0,3.0,Average,-18.5,-2.0,-16.5,2020-06
577,HAFC,Hanmi Financial Corporation,1,5.0,1.0,Average,7.5,8.291666666666664,-0.7916666666666643,2020-06
578,HAIN,"Hain Celestial Group, Inc.",3,2.0,5.0,Average,0.3,5.55,-5.25,2020-06
579,HAL,Halliburton Company,4,4.0,1.0,Average,8.2,-0.1166666666666667,8.316666666666666,2020-06
580,HAS,"Hasbro, Inc.",4,3.0,1.0,Leader,3.2,-2.358333333333333,5.558333333333334,2020-06
581,HAYN,"Haynes International, Inc.",1,4.0,4.0,Laggard,0.6,5.118181818181818,-4.5181818181818185,2020-06
582,HBAN,Huntington Bancshares Incorporated,4,5.0,2.0,Average,0.9,0.1,0.8,2020-06
583,HBI,Hanesbrands Inc.,3,1.0,1.0,Leader,9.7,5.1,4.6,2020-06
584,HCA,HCA Healthcare Inc,5,1.0,1.0,Leader,-10.8,0.15833333333333308,-10.958333333333334,2020-06
585,HCC,"Warrior Met Coal, Inc.",1,4.0,2.0,Laggard,7.3,3.7090909090909094,3.5909090909090904,2020-06
586,HCI,"HCI Group, Inc.",1,4.0,5.0,Laggard,0.6,1.2999999999999996,-0.6999999999999996,2020-06
587,HCSG,"Healthcare Services Group, Inc.",2,3.0,2.0,Average,1.7,4.472727272727273,-2.7727272727272725,2020-06
588,HD,"Home Depot, Inc.",5,2.0,5.0,Leader,1.9,3.058333333333334,-1.158333333333334,2020-06
589,HE,"Hawaiian Electric Industries, Inc.",3,4.0,4.0,Average,-7.5,-1.5090909090909093,-5.99090909090909,2020-06
590,HELE,Helen of Troy Limited,3,2.0,5.0,Average,4.3,5.55,-1.25,2020-06
591,HES,Hess Corporation,4,5.0,4.0,Leader,6.9,1.35,5.550000000000001,2020-06
592,HFC,HollyFrontier Corporation,4,5.0,4.0,Average,-6.2,1.35,-7.550000000000001,2020-06
593,HFWA,Heritage Financial Corporation,1,4.0,3.0,Average,6.8,2.9909090909090907,3.809090909090909,2020-06
594,HI,"Hillenbrand, Inc.",2,1.0,2.0,Average,3.9,-0.26363636363636367,4.163636363636364,2020-06
595,HIBB,"Hibbett Sports, Inc.",1,4.0,4.0,Average,10.1,5.118181818181818,4.9818181818181815,2020-06
596,HIG,"Hartford Financial Services Group, Inc.",4,5.0,2.0,Average,-0.8,0.1,-0.9,2020-06
597,HII,"Huntington Ingalls Industries, Inc.",4,2.0,2.0,Average,-10.8,-3.4909090909090907,-7.30909090909091,2020-06
598,HIW,"Highwoods Properties, Inc.",3,4.0,3.0,Laggard,-4.9,-4.545454545454546,-0.3545454545454545,2020-06
599,HLIT,Harmonic Inc.,1,2.0,4.0,Average,-9.5,4.963636363636364,-14.463636363636365,2020-06
600,HLT,Hilton Worldwide Holdings Inc,5,1.0,1.0,Average,-10.3,0.15833333333333308,-10.458333333333334,2020-06
601,HLX,"Helix Energy Solutions Group, Inc.",1,5.0,2.0,Average,-1.4,9.490909090909092,-10.890909090909092,2020-06
602,HMN,Horace Mann Educators Corporation,2,5.0,4.0,Average,2.5,2.536363636363636,-0.036363636363636154,2020-06
603,HMST,"HomeStreet, Inc.",1,5.0,4.0,Average,3.7,1.7000000000000002,2.0,2020-06
604,HMSY,HMS Holdings Corp.,3,2.0,2.0,Average,2.0,-2.5363636363636366,4.536363636363637,2020-06
605,HNGR,"Hanger, Inc.",1,1.0,4.0,Average,-6.9,13.627272727272725,-20.527272727272724,2020-06
606,HNI,HNI Corporation,2,2.0,2.0,Average,20.8,7.1909090909090905,13.60909090909091,2020-06
607,HOG,"Harley-Davidson, Inc.",3,4.0,1.0,Average,4.6,2.8499999999999996,1.75,2020-06
608,HOLX,"Hologic, Inc.",4,1.0,4.0,Leader,7.0,-1.5000000000000002,8.5,2020-06
609,HOMB,"Home BancShares, Inc.",3,4.0,2.0,Laggard,3.7,-0.3909090909090909,4.090909090909091,2020-06
610,HON,Honeywell International Inc.,5,3.0,1.0,Leader,-1.1,3.5499999999999994,-4.6499999999999995,2020-06
611,HOPE,"Hope Bancorp, Inc.",2,5.0,3.0,Average,-1.5,0.4636363636363638,-1.9636363636363638,2020-06
612,HP,"Helmerich & Payne, Inc.",2,5.0,1.0,Laggard,-3.7,4.525000000000001,-8.225000000000001,2020-06
613,HPE,Hewlett Packard Enterprise Co.,4,1.0,1.0,Leader,0.9,-0.9666666666666665,1.8666666666666665,2020-06
614,HPP,"Hudson Pacific Properties, Inc.",3,5.0,3.0,Average,2.8,0.4727272727272725,2.327272727272727,2020-06
615,HPQ,HP Inc.,5,1.0,1.0,Leader,16.4,0.15833333333333308,16.241666666666667,2020-06
616,HQY,HealthEquity Inc,3,1.0,3.0,Average,-5.6,-3.4333333333333322,-2.1666666666666674,2020-06
617,HR,Healthcare Realty Trust Incorporated,3,4.0,4.0,Laggard,-5.3,-1.5090909090909093,-3.7909090909090906,2020-06
618,HRB,"H&R Block, Inc.",3,1.0,1.0,Average,-16.3,5.1,-21.4,2020-06
619,HRC,"Hill-Rom Holdings, Inc.",4,1.0,3.0,Average,7.4,0.9416666666666668,6.458333333333334,2020-06
620,HRL,Hormel Foods Corporation,5,4.0,4.0,Average,-1.2,0.8909090909090911,-2.090909090909091,2020-06
621,HSC,Harsco Corporation,1,1.0,1.0,Average,18.2,14.908333333333333,3.291666666666666,2020-06
622,HSIC,"Henry Schein, Inc.",4,2.0,2.0,Leader,-4.5,-3.4909090909090907,-1.0090909090909093,2020-06
623,HSII,"Heidrick & Struggles International, Inc.",1,3.0,2.0,Average,-3.8,-1.2000000000000002,-2.5999999999999996,2020-06
624,HSKA,Heska Corporation,1,2.0,5.0,Average,9.5,16.025,-6.524999999999999,2020-06
625,HST,"Host Hotels & Resorts, Inc.",4,5.0,2.0,Average,-11.9,0.1,-12.0,2020-06
626,HSTM,"HealthStream, Inc.",1,2.0,3.0,Laggard,-1.3,2.0,-3.3,2020-06
627,HSY,Hershey Company,5,2.0,2.0,Average,-5.0,-1.5090909090909093,-3.4909090909090907,2020-06
628,HTLD,"Heartland Express, Inc.",2,3.0,5.0,Average,-3.4,5.508333333333334,-8.908333333333333,2020-06
629,HUBB,Hubbell Incorporated Class B,4,1.0,3.0,Average,0.3,0.9416666666666668,-0.6416666666666668,2020-06
630,HUBG,"Hub Group, Inc. Class A",2,3.0,5.0,Leader,4.2,5.508333333333334,-1.3083333333333336,2020-06
631,HUM,Humana Inc.,5,4.0,5.0,Average,-3.3,2.475,-5.775,2020-06
632,HVT,"Haverty Furniture Companies, Inc.",1,4.0,5.0,Average,-2.9,1.2999999999999996,-4.199999999999999,2020-06
633,HWC,Hancock Whitney Corporation,2,5.0,2.0,Average,-3.6,-2.5545454545454542,-1.0454545454545459,2020-06
634,HWKN,"Hawkins, Inc.",1,3.0,5.0,Laggard,0.9,1.208333333333334,-0.3083333333333339,2020-06
635,HWM,Howmet Aerospace Inc.,4,2.0,1.0,Average,18.2,3.6249999999999996,14.575,2020-06
636,HXL,Hexcel Corporation,3,3.0,1.0,Average,22.9,0.5416666666666662,22.35833333333333,2020-06
637,HZO,"MarineMax, Inc.",1,5.0,5.0,Average,16.7,5.358333333333333,11.341666666666665,2020-06
638,IART,Integra LifeSciences Holdings Corporation,3,1.0,4.0,Laggard,-10.7,-2.7818181818181817,-7.918181818181818,2020-06
639,IBKR,"Interactive Brokers Group, Inc. Class A",5,3.0,1.0,Average,-2.2,3.5499999999999994,-5.75,2020-06
640,IBM,International Business Machines Corporation,5,1.0,2.0,Leader,-3.3,-2.172727272727273,-1.127272727272727,2020-06
641,IBOC,International Bancshares Corporation,2,5.0,4.0,Average,3.8,2.536363636363636,1.2636363636363637,2020-06
642,IBP,"Installed Building Products, Inc.",2,1.0,5.0,Laggard,1.4,0.9666666666666668,0.4333333333333331,2020-06
643,IBTX,"Independent Bank Group, Inc.",2,4.0,2.0,Laggard,9.0,2.790909090909091,6.209090909090909,2020-06
644,ICE,"Intercontinental Exchange, Inc.",5,2.0,4.0,Average,-5.9,4.145454545454545,-10.045454545454545,2020-06
645,ICHR,"Ichor Holdings, Ltd.",1,2.0,4.0,Average,16.4,4.963636363636364,11.436363636363634,2020-06
646,ICUI,"ICU Medical, Inc.",3,4.0,3.0,Average,-8.9,-4.545454545454546,-4.3545454545454545,2020-06
647,IDA,"IDACORP, Inc.",3,4.0,3.0,Average,-6.6,-4.545454545454546,-2.054545454545454,2020-06
648,IDCC,"InterDigital, Inc.",2,3.0,3.0,Average,2.0,0.8818181818181814,1.1181818181818186,2020-06
649,IDXX,"IDEXX Laboratories, Inc.",5,3.0,3.0,Leader,5.8,1.3545454545454545,4.445454545454545,2020-06
650,IEX,IDEX Corporation,4,2.0,3.0,Average,-0.1,-1.2727272727272727,1.1727272727272726,2020-06
651,IFF,International Flavors & Fragrances Inc.,4,1.0,2.0,Leader,-6.0,-1.7545454545454542,-4.245454545454546,2020-06
652,IIIN,"Insteel Industries, Inc.",1,4.0,4.0,Laggard,8.0,5.118181818181818,2.881818181818182,2020-06
653,IIPR,Innovative Industrial Properties Inc,2,5.0,5.0,Average,2.0,-0.4499999999999999,2.4499999999999997,2020-06
654,IIVI,II-VI Incorporated,3,2.0,5.0,Laggard,-0.1,5.55,-5.6499999999999995,2020-06
655,ILMN,"Illumina, Inc.",5,4.0,3.0,Average,1.4,-1.4545454545454546,2.8545454545454545,2020-06
656,ILPT,Industrial Logistics Properties Trust,2,5.0,5.0,Laggard,8.8,-0.4499999999999999,9.25,2020-06
657,INCY,Incyte Corporation,5,4.0,4.0,Average,2.2,0.8909090909090911,1.309090909090909,2020-06
658,INDB,Independent Bank Corp.,2,4.0,4.0,Average,-2.9,4.181818181818182,-7.081818181818182,2020-06
659,INFO,IHS Markit Ltd.,5,1.0,4.0,Leader,8.0,3.3000000000000003,4.699999999999999,2020-06
660,INGN,"Inogen, Inc.",1,2.0,1.0,Average,-7.9,2.533333333333333,-10.433333333333334,2020-06
661,INGR,Ingredion Incorporated,4,4.0,4.0,Average,-0.7,-0.5727272727272724,-0.12727272727272754,2020-06
662,INN,"Summit Hotel Properties, Inc.",1,5.0,2.0,Laggard,-8.8,9.490909090909092,-18.290909090909093,2020-06
663,INT,World Fuel Services Corporation,2,3.0,3.0,Average,2.1,0.8818181818181814,1.2181818181818187,2020-06
664,INTC,Intel Corporation,5,4.0,5.0,Average,-3.3,2.475,-5.775,2020-06
665,INTU,Intuit Inc.,5,3.0,3.0,Leader,2.2,1.3545454545454545,0.8454545454545457,2020-06
666,INVA,"Innoviva, Inc.",2,3.0,4.0,Laggard,0.8,2.309090909090909,-1.509090909090909,2020-06
667,IOSP,Innospec Inc.,2,3.0,3.0,Average,-0.3,0.8818181818181814,-1.1818181818181814,2020-06
668,IP,International Paper Company,4,4.0,2.0,Average,1.4,-0.6454545454545455,2.0454545454545454,2020-06
669,IPAR,"Inter Parfums, Inc.",2,2.0,1.0,Laggard,4.8,-1.625,6.425,2020-06
670,IPG,"Interpublic Group of Companies, Inc.",4,1.0,2.0,Average,-1.8,-1.7545454545454542,-0.04545454545454586,2020-06
671,IPGP,IPG Photonics Corporation,4,4.0,4.0,Laggard,0.4,-0.5727272727272724,0.9727272727272724,2020-06
672,IQV,IQVIA Holdings Inc,5,1.0,3.0,Average,-5.0,-1.4916666666666665,-3.5083333333333337,2020-06
673,IR,Ingersoll Rand Inc.,4,1.0,2.0,Average,-2.2,-1.7545454545454542,-0.445454545454546,2020-06
674,IRBT,iRobot Corporation,2,4.0,3.0,Leader,11.9,1.481818181818182,10.418181818181818,2020-06
675,IRDM,Iridium Communications Inc.,3,4.0,4.0,Average,5.3,-1.5090909090909093,6.809090909090909,2020-06
676,IRM,"Iron Mountain, Inc.",4,1.0,2.0,Average,1.2,-1.7545454545454542,2.954545454545454,2020-06
677,IRT,"Independence Realty Trust, Inc.",1,3.0,4.0,Average,14.1,2.0454545454545454,12.054545454545455,2020-06
678,ISRG,"Intuitive Surgical, Inc.",5,4.0,3.0,Average,-0.8,-1.4545454545454546,0.6545454545454545,2020-06
679,IT,"Gartner, Inc.",4,1.0,1.0,Average,-0.7,-0.9666666666666665,0.2666666666666665,2020-06
680,ITGR,Integer Holdings Corporation,3,1.0,4.0,Average,-7.3,-2.7818181818181817,-4.518181818181818,2020-06
681,ITRI,"Itron, Inc.",3,1.0,4.0,Average,0.4,-2.7818181818181817,3.1818181818181817,2020-06
682,ITT,"ITT, Inc.",3,3.0,2.0,Average,2.6,-2.009090909090909,4.609090909090909,2020-06
683,ITW,Illinois Tool Works Inc.,5,2.0,4.0,Average,2.7,4.145454545454545,-1.4454545454545444,2020-06
684,IVR,Invesco Mortgage Capital Inc.,1,5.0,1.0,Laggard,29.9,8.291666666666664,21.608333333333334,2020-06
685,IVZ,Invesco Ltd.,3,1.0,1.0,Average,30.9,5.1,25.799999999999997,2020-06
686,J,Jacobs Engineering Group Inc.,4,2.0,3.0,Average,-0.3,-1.2727272727272727,0.9727272727272727,2020-06
687,JAZZ,Jazz Pharmaceuticals Plc,4,2.0,2.0,Average,-7.6,-3.4909090909090907,-4.109090909090909,2020-06
688,JBGS,JBG SMITH Properties,3,5.0,3.0,Average,-2.3,0.4727272727272725,-2.7727272727272725,2020-06
689,JBHT,"J.B. Hunt Transport Services, Inc.",4,4.0,5.0,Average,4.1,-2.866666666666667,6.966666666666667,2020-06
690,JBL,Jabil Inc.,3,3.0,4.0,Average,3.6,2.690909090909091,0.9090909090909092,2020-06
691,JBLU,JetBlue Airways Corporation,3,5.0,1.0,Average,6.9,4.425000000000001,2.4749999999999996,2020-06
692,JBSS,"John B. Sanfilippo & Son, Inc.",1,2.0,5.0,Average,0.2,16.025,-15.825,2020-06
693,JBT,John Bean Technologies Corporation,3,1.0,2.0,Average,1.8,0.790909090909091,1.009090909090909,2020-06
694,JCI,Johnson Controls International plc,5,1.0,1.0,Leader,8.3,0.15833333333333308,8.141666666666667,2020-06
695,JCOM,"J2 Global, Inc.",3,1.0,3.0,Laggard,-20.4,-3.4333333333333322,-16.966666666666665,2020-06
696,JEF,Jefferies Financial Group Inc.,3,5.0,5.0,Laggard,4.2,1.0750000000000002,3.125,2020-06
697,JHG,Janus Henderson Group PLC,3,2.0,3.0,Leader,-4.4,-1.5090909090909088,-2.8909090909090915,2020-06
698,JJSF,J & J Snack Foods Corp.,3,3.0,1.0,Laggard,-2.6,0.5416666666666662,-3.141666666666666,2020-06
699,JKHY,"Jack Henry & Associates, Inc.",4,2.0,4.0,Average,1.8,4.336363636363636,-2.536363636363636,2020-06
700,JLL,Jones Lang LaSalle Incorporated,4,2.0,1.0,Average,1.0,3.6249999999999996,-2.6249999999999996,2020-06
701,JNJ,Johnson & Johnson,5,2.0,3.0,Average,-4.5,-0.7363636363636363,-3.7636363636363637,2020-06
702,JNPR,"Juniper Networks, Inc.",4,3.0,3.0,Average,-5.8,-2.0,-3.8,2020-06
703,JOE,St. Joe Company,2,4.0,5.0,Average,2.2,2.3,-0.09999999999999964,2020-06
704,JPM,JPMorgan Chase & Co.,5,5.0,3.0,Average,-4.6,-3.8416666666666663,-0.7583333333333333,2020-06
705,JRVR,James River Group Holdings Ltd,2,4.0,3.0,Laggard,21.0,1.481818181818182,19.51818181818182,2020-06
706,JW.A,"John Wiley & Sons, Inc. Class A",2,1.0,4.0,Average,-2.7,-5.181818181818182,2.4818181818181815,2020-06
