Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,31 MktVal Co,31 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL),31 Price Chg (LOCAL)
MPWR,"Monolithic Power Systems, Inc.",NASDAQ,Technology,"7,075.7",17.6,43.6,"7,764.5",0.1,17.7,5.9,687.5,4.4,4.6,4.8,B,"7,075.7",158.6,"7,320.1",164.1,"7,234.9",162.2,"7,651.0",171.5,"7,686.3",172.3,"7,406.6",166.1,"7,406.6",166.1,"7,406.6",166.1,"6,623.8",148.5,"7,297.8",163.6,"6,949.0",155.8,"6,511.4",146.0,"7,607.3",170.6,"7,607.3",170.6,"7,607.3",170.6,"6,064.5",136.0,"7,096.2",159.1,"6,317.0",141.6,"6,709.9",150.4,"6,031.1",135.2,"6,031.1",135.2,"6,031.1",135.2,"6,237.6",139.9,"7,247.4",162.5,"7,060.9",158.3,"7,795.5",174.8,"7,212.1",161.7,"7,212.1",161.7,"7,212.1",161.7,"7,367.8",165.2,"7,469.1",167.5,550.2,12.3,0.0,3.5,-1.2,5.8,0.5,-3.6,0.0,0.0,-10.6,10.2,-4.8,-6.3,16.8,0.0,0.0,-20.3,17.0,-11.0,6.2,-10.1,0.0,0.0,3.4,16.2,-2.6,10.4,-7.5,0.0,0.0,2.2,1.4
MRCY,"Mercury Systems, Inc.",NASDAQ,Industrials,"4,083.6",8.8,54.6,"3,838.2",0.1,13.5,-2.9,796.6,3.0,4.3,6.6,A,"4,083.6",73.5,"4,291.5",77.2,"4,323.7",77.8,"4,587.8",82.5,"4,443.2",79.9,"4,386.5",78.9,"4,386.5",78.9,"4,386.5",78.9,"4,076.3",73.3,"4,023.5",72.4,"3,835.1",69.0,"3,385.4",60.9,"3,910.1",70.3,"3,910.1",70.3,"3,910.1",70.3,"3,588.3",64.6,"4,172.5",75.1,"3,946.3",71.0,"3,866.2",69.6,"3,352.0",60.3,"3,352.0",60.3,"3,352.0",60.3,"3,174.1",57.1,"3,536.6",63.6,"3,845.1",69.2,"4,203.6",75.6,"3,770.6",67.8,"3,770.6",67.8,"3,770.6",67.8,"4,126.4",74.2,"3,965.7",71.3,368.5,6.6,0.0,5.1,0.8,6.1,-3.2,-1.3,0.0,0.0,-7.1,-1.3,-4.7,-11.7,15.5,0.0,0.0,-8.2,16.3,-5.4,-2.0,-13.3,0.0,0.0,-5.3,11.4,8.7,9.3,-10.3,0.0,0.0,9.4,-3.9
MRK,"Merck & Co., Inc.",NYSE,Healthcare,"194,176.8",-3.0,"2,539.0","231,557.2",0.0,-3.5,1.3,"46,964.0",6.8,3.8,5.2,A,"194,176.8",76.6,"206,376.2",81.4,"200,695.0",79.1,"210,434.3",83.0,"206,908.8",81.6,"208,481.3",82.2,"208,481.3",82.2,"208,481.3",82.2,"200,263.8",79.0,"208,024.8",82.0,"200,999.3",79.3,"188,825.2",74.5,"194,658.7",76.8,"194,658.7",76.8,"194,658.7",76.8,"177,335.9",69.9,"188,901.3",74.5,"181,672.9",71.6,"179,390.3",70.7,"180,988.2",71.4,"180,988.2",71.4,"180,988.2",71.4,"168,408.3",66.4,"175,129.4",69.1,"173,024.3",68.2,"186,491.9",73.5,"181,926.6",71.7,"181,926.6",71.7,"181,926.6",71.7,"195,165.9",77.0,"195,140.5",76.9,"12,251.0",4.8,0.0,6.3,-2.8,4.9,-1.7,0.8,0.0,0.0,-3.9,3.9,-3.4,-6.1,3.1,0.0,0.0,-8.9,6.5,-3.8,-1.3,0.9,0.0,0.0,-7.0,4.0,-1.2,7.8,-2.4,0.0,0.0,7.3,0.0
MRO,Marathon Oil Corporation,NYSE,Energy,"6,589.6",15.1,796.0,"10,863.0",1.1,-50.4,-60.3,"3,996.0",2.7,6.1,5.5,BBB,"6,589.6",8.3,"6,637.4",8.3,"6,430.5",8.1,"6,454.3",8.1,"6,207.6",7.8,"5,435.7",6.8,"5,435.7",6.8,"5,435.7",6.8,"2,888.9",3.6,"3,501.7",4.4,"3,255.0",4.1,"3,167.5",4.0,"3,605.2",4.5,"3,605.2",4.5,"3,605.2",4.5,"3,183.4",4.0,"2,881.0",3.6,"2,745.7",3.5,"3,048.1",3.8,"2,833.2",3.6,"2,833.2",3.6,"2,833.2",3.6,"2,666.1",3.4,"2,873.0",3.6,"2,849.1",3.6,"3,087.9",3.9,"2,801.4",3.5,"2,801.4",3.5,"2,801.4",3.5,"2,578.6",3.2,"2,618.3",3.3,"1,420.0",1.8,0.0,0.7,-3.1,0.4,-3.8,-12.4,0.0,0.0,-46.9,21.2,-7.0,-2.7,13.8,0.0,0.0,-11.7,-9.5,-4.7,11.0,-7.0,0.0,0.0,-5.9,7.8,-0.8,8.4,-9.3,0.0,0.0,-8.0,1.5
MRTN,"Marten Transport, Ltd.",NASDAQ,Industrials,"1,070.1",10.9,54.7,"1,175.3",0.5,8.6,5.2,863.2,4.2,5.2,3.9,BB,"1,070.1",13.0,"1,098.1",13.4,"1,077.8",13.1,"1,107.9",13.5,"1,103.0",13.4,"1,106.8",13.5,"1,106.8",13.5,"1,106.8",13.5,"1,031.6",12.5,"1,050.2",12.8,"1,025.5",12.5,937.8,11.4,983.8,12.0,983.8,12.0,983.8,12.0,932.3,11.3,"1,140.7",13.9,"1,092.4",13.3,"1,035.9",12.6,926.8,11.3,926.8,11.3,926.8,11.3,"1,005.8",12.2,"1,131.4",13.8,"1,129.2",13.7,"1,124.8",13.7,"1,013.5",12.3,"1,013.5",12.3,"1,013.5",12.3,"1,083.1",13.2,"1,125.3",13.7,69.8,0.9,0.0,2.6,-1.8,2.8,-0.4,0.3,0.0,0.0,-6.9,1.8,-2.3,-8.6,4.9,0.0,0.0,-5.2,22.4,-4.2,-5.2,-10.5,0.0,0.0,8.5,12.5,-0.2,-0.4,-9.9,0.0,0.0,6.9,3.9
MS,Morgan Stanley,NYSE,Finance,"69,003.9",40.0,"1,594.0","82,742.7",0.8,9.1,-24.5,"56,501.0",8.8,4.1,5.4,A,"69,003.9",45.0,"71,225.8",46.5,"68,038.5",44.4,"69,325.7",45.2,"65,264.8",42.6,"64,115.5",41.8,"64,115.5",41.8,"64,115.5",41.8,"57,464.9",37.5,"60,529.7",39.5,"56,499.5",36.9,"47,979.4",31.3,"57,464.9",37.5,"57,464.9",37.5,"57,464.9",37.5,"48,500.4",31.7,"51,779.7",33.8,"47,121.2",30.8,"47,381.8",30.9,"45,466.3",29.7,"45,466.3",29.7,"45,466.3",29.7,"42,616.0",27.8,"50,906.3",33.2,"52,086.2",34.0,"54,721.9",35.7,"52,116.9",34.0,"52,116.9",34.0,"52,116.9",34.0,"53,388.8",34.8,"53,584.0",34.0,"8,034.4",5.3,0.0,3.2,-4.5,1.9,-5.9,-1.8,0.0,0.0,-10.4,5.3,-6.7,-15.1,19.8,0.0,0.0,-15.6,6.8,-9.0,0.6,-4.0,0.0,0.0,-6.3,19.5,2.3,5.1,-4.8,0.0,0.0,2.4,-2.4
MSA,"MSA Safety, Inc.",NYSE,Industrials,"4,727.9",2.9,38.8,"4,894.9",0.0,20.0,-16.8,"1,381.9",6.3,6.5,5.3,A,"4,727.9",121.7,"4,951.3",127.4,"4,905.8",126.3,"5,076.0",130.6,"5,020.5",129.2,"5,028.2",129.4,"5,028.2",129.4,"5,028.2",129.4,"4,755.1",122.4,"4,529.7",116.6,"4,156.6",107.0,"3,754.1",96.6,"4,535.1",116.7,"4,535.1",116.7,"4,535.1",116.7,"4,005.1",103.1,"4,466.7",115.0,"4,507.1",116.0,"4,235.5",109.0,"3,763.8",96.9,"3,763.8",96.9,"3,763.8",96.9,"3,381.8",87.0,"3,696.6",95.1,"3,764.2",96.9,"3,955.4",101.8,"3,729.6",96.0,"3,729.6",96.0,"3,729.6",96.0,"3,957.3",101.8,"3,932.4",101.2,525.8,13.5,0.0,4.7,-0.9,3.5,-1.1,0.2,0.0,0.0,-5.4,-4.7,-8.2,-9.7,20.8,0.0,0.0,-11.7,11.5,0.9,-6.0,-11.1,0.0,0.0,-10.1,9.3,1.8,5.1,-5.7,0.0,0.0,6.1,-0.6
MSCI,MSCI Inc. Class A,NYSE,Technology,"25,055.7",-22.4,84.8,"21,869.7",-0.1,56.7,-2.2,"1,627.3",#N/A,#N/A,#N/A,@NA,"25,055.7",295.4,"26,759.5",315.5,"26,239.8",308.7,"27,074.7",318.5,"25,580.1",300.9,"24,300.6",285.8,"24,300.6",285.8,"24,300.6",285.8,"21,921.1",257.9,"23,337.4",274.5,"22,323.2",262.6,"21,822.4",256.7,"24,093.2",283.4,"24,093.2",283.4,"24,093.2",283.4,"20,947.6",246.4,"21,899.8",257.6,"19,098.6",224.7,"20,178.3",237.4,"20,664.5",243.1,"20,664.5",243.1,"20,664.5",243.1,"19,685.2",231.6,"23,235.4",273.3,"22,424.3",263.8,"24,812.4",291.9,"23,442.0",275.7,"23,442.0",275.7,"23,442.0",275.7,"24,970.5",293.7,"24,565.9",289.0,"2,074.6",24.5,0.0,6.8,-2.2,3.2,-5.5,-5.0,0.0,0.0,-9.8,6.5,-4.3,-2.2,10.4,0.0,0.0,-13.1,4.5,-12.8,5.7,2.4,0.0,0.0,-4.7,18.0,-3.5,10.6,-5.5,0.0,0.0,6.5,-1.6
MSFT,Microsoft Corporation,NASDAQ,Technology,"1,232,256.0",8.0,"7,611.0","1,203,063.0",0.1,45.7,-2.7,"143,015.0",7.2,7.9,7.2,AAA,"1,232,256.0",162.0,"1,314,249.0",172.8,"1,251,271.0",164.5,"1,297,211.0",170.6,"1,264,658.0",166.3,"1,228,909.0",161.6,"1,228,909.0",161.6,"1,228,909.0",161.6,"1,145,623.0",150.6,"1,223,965.0",160.9,"1,168,517.0",153.6,"1,057,697.0",139.1,"1,208,069.0",158.8,"1,208,069.0",158.8,"1,208,069.0",158.8,"1,030,011.0",135.4,"1,114,818.0",146.6,"1,067,889.0",140.4,"1,085,459.0",142.7,"1,044,691.0",137.4,"1,044,691.0",137.4,"1,044,691.0",137.4,"1,034,270.0",136.0,"1,128,281.0",148.3,"1,117,480.0",146.9,"1,187,380.0",156.1,"1,138,625.0",149.7,"1,138,625.0",149.7,"1,138,625.0",149.7,"1,218,717.0",160.2,"1,199,550.0",157.7,"81,997.6",10.8,0.0,6.7,-4.8,3.7,-2.5,-2.8,0.0,0.0,-6.8,6.8,-4.5,-9.5,14.2,0.0,0.0,-14.7,8.2,-4.2,1.6,-3.8,0.0,0.0,-1.0,9.1,-1.0,6.3,-4.1,0.0,0.0,7.0,-1.6
MSI,"Motorola Solutions, Inc.",NYSE,Technology,"28,261.5",-24.0,170.5,"27,609.1",-0.1,17.0,-19.4,"7,643.0",3.2,5.5,5.5,A,"28,261.5",165.7,"29,593.8",173.5,"29,849.6",175.0,"31,115.3",182.4,"30,781.0",180.5,"30,008.3",175.9,"30,008.3",175.9,"30,008.3",175.9,"28,263.2",165.7,"29,123.0",170.7,"27,499.0",161.2,"24,114.8",141.4,"26,431.2",155.0,"26,431.2",155.0,"26,431.2",155.0,"24,774.9",145.2,"25,472.6",149.3,"25,279.8",148.2,"25,539.1",149.7,"23,302.8",136.6,"23,302.8",136.6,"23,302.8",136.6,"21,247.3",124.6,"22,313.4",130.8,"22,799.6",133.7,"25,414.6",149.0,"23,040.1",135.1,"23,040.1",135.1,"23,040.1",135.1,"22,750.1",133.4,"22,802.8",132.9,"2,997.0",17.6,0.0,4.7,0.9,4.2,-1.1,-2.5,0.0,0.0,-5.8,3.0,-5.6,-12.3,9.6,0.0,0.0,-6.3,2.8,-0.8,1.0,-8.8,0.0,0.0,-8.8,5.0,2.2,11.5,-9.3,0.0,0.0,-1.3,-0.3
MSM,"MSC Industrial Direct Co., Inc. Class A",NYSE,Industrials,"3,420.4",11.5,55.4,"4,346.3",0.1,-16.9,-11.1,"3,287.3",3.7,4.8,7.4,BB,"2,794.2",61.8,"2,891.4",64.0,"2,881.0",63.7,"2,931.6",64.9,"2,759.4",61.1,"2,711.0",60.0,"2,711.0",60.0,"2,711.0",60.0,"2,422.2",53.6,"2,429.9",53.8,"2,411.8",53.4,"2,375.7",52.6,"2,408.7",53.3,"2,408.7",53.3,"2,408.7",53.3,"2,350.3",52.0,"2,586.3",57.2,"2,411.8",53.4,"2,283.5",50.5,"2,171.8",48.1,"2,171.8",48.1,"2,171.8",48.1,"2,110.8",46.7,"2,297.0",50.8,"2,247.7",49.7,"2,322.8",51.4,"2,347.2",51.9,"2,347.2",51.9,"2,347.2",51.9,"2,441.7",54.0,"2,484.6",55.0,227.9,5.0,0.0,3.5,-0.4,1.8,-5.9,-1.8,0.0,0.0,-10.7,0.3,-0.7,-1.5,1.4,0.0,0.0,-2.4,10.0,-6.7,-5.3,-4.9,0.0,0.0,-2.8,8.8,-2.1,3.3,1.1,0.0,0.0,4.0,1.8
MSTR,MicroStrategy Incorporated Class A,NASDAQ,Technology,"1,365.8",50.3,10.1,"1,442.8",0.4,-4.6,-12.6,475.2,3.7,4.1,4.9,BB,"1,090.7",135.2,"1,103.3",136.7,"1,084.5",134.4,"1,098.9",136.2,"1,104.6",136.9,"1,099.8",136.3,"1,099.8",136.3,"1,099.8",136.3,"1,044.5",129.4,"1,048.9",130.0,"1,001.9",124.2,875.8,108.5,898.4,111.3,898.4,111.3,898.4,111.3,860.7,106.7,882.5,109.4,744.1,92.2,850.4,105.4,813.0,100.7,813.0,100.7,813.0,100.7,826.9,102.5,862.6,106.9,840.3,104.1,892.1,110.5,857.9,106.3,857.9,106.3,857.9,106.3,889.6,110.2,912.8,118.1,114.5,14.2,0.0,1.2,-1.7,1.3,0.5,-0.4,0.0,0.0,-5.0,0.4,-4.5,-12.6,2.6,0.0,0.0,-4.2,2.5,-15.7,14.3,-4.4,0.0,0.0,1.7,4.3,-2.6,6.2,-3.8,0.0,0.0,3.7,7.1
MTB,M&T Bank Corporation,NYSE,Finance,"18,245.5",75.4,130.6,"22,171.1",0.4,-16.2,-26.3,"6,521.0",0.5,6.7,4.2,BBB,"18,242.5",140.4,"19,169.0",147.5,"18,093.0",139.2,"18,594.6",143.1,"17,100.2",131.6,"16,260.7",125.1,"16,260.7",125.1,"16,260.7",125.1,"14,112.6",108.6,"15,183.4",116.8,"14,447.9",111.2,"13,291.4",102.3,"14,651.9",112.8,"14,651.9",112.8,"14,651.9",112.8,"12,934.0",99.5,"14,263.4",109.8,"14,002.2",107.8,"13,624.0",104.8,"12,833.9",98.8,"12,833.9",98.8,"12,833.9",98.8,"11,448.7",88.1,"12,835.2",98.8,"13,644.8",105.0,"14,386.8",110.7,"13,942.4",107.3,"13,942.4",107.3,"13,942.4",107.3,"13,891.7",106.9,"13,440.8",103.4,"1,910.7",14.7,0.0,5.1,-5.6,2.8,-8.0,-4.9,0.0,0.0,-13.2,7.6,-4.8,-8.0,10.2,0.0,0.0,-11.7,10.3,-1.8,-2.7,-5.8,0.0,0.0,-10.8,12.1,6.3,5.4,-3.1,0.0,0.0,-0.4,-3.2
MTD,Mettler-Toledo International Inc.,NYSE,Healthcare,"16,877.9",-13.3,24.1,"19,319.7",0.0,0.4,-1.6,"2,937.7",10.0,6.5,5.4,AA,"16,877.9",701.7,"17,417.6",724.1,"17,583.8",731.1,"18,614.3",773.9,"17,657.2",734.1,"17,211.0",715.6,"17,211.0",715.6,"17,211.0",715.6,"16,110.1",669.8,"16,878.1",701.7,"15,842.4",658.7,"15,388.3",639.8,"16,178.9",672.6,"16,178.9",672.6,"16,178.9",672.6,"14,976.0",622.6,"16,366.8",682.5,"16,789.8",700.1,"17,300.6",721.4,"15,470.6",645.1,"15,470.6",645.1,"15,470.6",645.1,"14,134.6",589.4,"15,480.5",645.5,"15,355.0",640.3,"15,810.0",659.3,"15,798.2",658.8,"15,798.2",658.8,"15,798.2",658.8,"16,436.6",685.4,"16,559.1",690.5,944.6,38.9,0.0,3.2,1.0,5.9,-5.1,-2.5,0.0,0.0,-6.4,4.8,-6.1,-2.9,5.1,0.0,0.0,-7.4,9.6,2.6,3.0,-10.6,0.0,0.0,-8.6,9.5,-0.8,3.0,-0.1,0.0,0.0,4.0,0.7
MTDR,Matador Resources Company,NYSE,Energy,"1,124.4",15.7,116.6,"2,096.0",0.9,-46.5,-74.3,953.0,2.3,5.0,3.8,B,"1,124.4",9.6,"1,174.6",10.1,"1,130.7",9.7,"1,138.9",9.8,"1,059.6",9.1,763.5,6.6,763.5,6.6,763.5,6.6,273.9,2.4,280.9,2.4,230.8,2.0,235.5,2.0,307.7,2.6,307.7,2.6,307.7,2.6,204.0,1.8,166.7,1.4,139.9,1.2,180.7,1.6,200.5,1.7,200.5,1.7,200.5,1.7,230.8,2.0,313.6,2.7,327.6,2.8,317.1,2.7,273.9,2.4,273.9,2.4,273.9,2.4,258.8,2.2,289.1,2.5,343.9,2.9,0.0,4.5,-3.7,0.7,-7.0,-27.9,0.0,0.0,-64.1,2.6,-17.8,2.0,30.7,0.0,0.0,-33.7,-18.3,-16.1,29.2,11.0,0.0,0.0,15.1,35.9,4.5,-3.2,-13.6,0.0,0.0,-5.5,11.7
MTH,Meritage Homes Corporation,NYSE,Consumer Cyclicals,"2,419.4",50.8,38.2,"2,340.5",0.8,46.0,-42.5,"4,029.3",5.6,4.3,4.4,BBB,"2,419.4",63.5,"2,486.1",65.2,"2,567.3",67.3,"2,690.1",70.6,"2,624.5",68.8,"2,561.2",67.2,"2,561.2",67.2,"2,561.2",67.2,"2,186.5",57.4,"2,263.9",59.4,"2,059.1",54.0,"1,703.4",44.7,"1,785.0",46.8,"1,785.0",46.8,"1,785.0",46.8,"1,347.7",35.4,"1,297.0",34.0,"1,040.4",27.3,"1,125.1",29.5,"1,191.4",31.3,"1,191.4",31.3,"1,191.4",31.3,"1,114.8",29.2,"1,346.2",35.3,"1,583.2",42.1,"1,642.3",43.7,"1,478.0",39.3,"1,478.0",39.3,"1,478.0",39.3,"1,431.3",38.1,"1,372.7",36.5,549.8,14.4,0.0,2.8,3.3,4.8,-2.4,-2.4,0.0,0.0,-14.6,3.5,-9.0,-17.3,4.8,0.0,0.0,-24.5,-3.8,-19.8,8.1,5.9,0.0,0.0,-6.4,20.8,19.3,3.7,-10.0,0.0,0.0,-3.2,-4.1
MTOR,"Meritor, Inc.",NYSE,Industrials,"1,677.0",-1.7,77.8,"2,046.2",-0.1,1.0,-41.6,"3,314.0",3.5,5.5,6.5,BBB,"1,677.0",22.7,"1,669.6",22.6,"1,585.4",21.5,"1,598.7",21.6,"1,454.5",19.7,"1,370.3",18.5,"1,370.3",18.5,"1,370.3",18.5,"1,249.1",16.9,"1,315.6",17.8,"1,268.3",17.2,"1,225.4",16.6,"1,286.8",17.4,"1,286.8",17.4,"1,286.8",17.4,"1,056.9",14.3,995.6,13.5,895.1,12.1,975.6,13.2,901.0,12.2,901.0,12.2,901.0,12.2,927.6,12.6,"1,032.5",14.0,"1,124.9",15.2,"1,144.1",15.5,"1,080.6",14.6,"1,080.6",14.6,"1,080.6",14.6,"1,003.7",13.6,979.3,13.3,235.6,3.2,0.0,-0.4,-5.0,0.8,-9.0,-5.8,0.0,0.0,-8.8,5.3,-3.6,-3.4,5.0,0.0,0.0,-17.9,-5.8,-10.1,9.0,-7.7,0.0,0.0,3.0,11.3,8.9,1.7,-5.6,0.0,0.0,-7.1,-2.4
MTRN,Materion Corporation,NYSE,Non-Energy Materials,925.2,25.9,20.4,"1,213.0",0.4,-21.8,-22.8,"1,135.6",1.1,6.2,4.9,BB,925.2,45.3,975.2,47.8,958.4,47.0,976.0,47.8,956.8,46.9,949.4,46.5,949.4,46.5,949.4,46.5,823.3,40.4,835.0,40.9,798.0,39.1,712.7,34.9,772.9,37.9,772.9,37.9,772.9,37.9,650.3,31.9,678.3,33.2,546.2,26.8,653.0,32.0,628.5,30.8,628.5,30.8,628.5,30.8,641.9,31.5,709.5,34.8,675.0,33.1,735.2,36.0,718.9,35.2,718.9,35.2,718.9,35.2,740.7,36.3,714.4,35.0,125.9,6.2,0.0,5.4,-1.7,1.8,-2.0,-0.8,0.0,0.0,-13.3,1.4,-4.4,-10.7,8.4,0.0,0.0,-15.9,4.3,-19.5,19.5,-3.8,0.0,0.0,2.1,10.5,-4.9,8.9,-2.2,0.0,0.0,3.0,-3.6
MTRX,Matrix Service Company,NASDAQ,Industrials,322.3,9.4,26.7,621.5,0.4,-42.3,-21.6,"1,100.9",6.2,4.4,3.8,BB,322.3,12.1,328.7,12.3,323.5,12.1,336.7,12.6,337.5,12.7,332.7,12.5,332.7,12.5,332.7,12.5,308.1,11.6,315.3,11.8,295.3,11.1,268.4,10.1,305.7,11.5,305.7,11.5,305.7,11.5,307.3,11.5,324.7,12.2,199.0,7.5,237.4,8.9,225.7,8.5,225.7,8.5,225.7,8.5,224.9,8.4,228.9,8.6,229.7,8.6,241.7,9.1,242.0,9.1,242.0,9.1,242.0,9.1,248.4,9.3,252.6,9.5,45.1,1.7,0.0,2.0,-1.6,4.1,0.2,-1.4,0.0,0.0,-7.4,2.3,-6.3,-9.1,13.9,0.0,0.0,0.5,5.6,-38.7,19.3,-4.9,0.0,0.0,-0.4,1.8,0.3,5.2,0.1,0.0,0.0,2.6,1.7
MTSC,MTS Systems Corporation,NASDAQ,Industrials,770.1,-12.9,19.2,920.2,-0.3,-24.7,-43.2,836.8,4.2,7.6,4.8,AA,770.1,40.1,755.7,39.4,717.7,37.4,706.0,36.8,677.3,35.3,642.7,33.5,642.7,33.5,642.7,33.5,553.9,28.9,587.7,30.6,552.7,28.8,445.7,23.2,482.9,25.2,482.9,25.2,482.9,25.2,365.5,19.1,347.1,18.1,276.9,14.4,283.8,14.8,288.2,15.0,288.2,15.0,288.2,15.0,292.6,15.3,310.0,16.2,361.8,18.9,414.0,21.6,417.1,21.7,417.1,21.7,417.1,21.7,435.7,22.7,431.7,22.5,155.9,8.1,0.0,-1.9,-5.0,-1.6,-4.1,-5.1,0.0,0.0,-13.8,6.1,-5.9,-19.4,8.4,0.0,0.0,-24.3,-5.0,-20.2,2.5,1.6,0.0,0.0,1.5,6.0,16.7,14.4,0.7,0.0,0.0,4.5,-0.9
MTX,Minerals Technologies Inc.,NYSE,Non-Energy Materials,"1,546.8",11.4,34.5,"2,008.7",0.2,-25.2,-19.2,"1,664.2",5.3,5.9,6.0,A,"1,546.8",44.9,"1,552.0",45.0,"1,510.6",43.8,"1,549.6",45.0,"1,504.8",43.7,"1,459.3",42.3,"1,459.3",42.3,"1,459.3",42.3,"1,270.4",36.9,"1,336.2",38.8,"1,233.8",35.8,"1,118.3",32.4,"1,233.5",35.8,"1,233.5",35.8,"1,233.5",35.8,"1,090.4",31.6,"1,207.6",35.0,996.3,28.9,"1,124.2",32.6,"1,047.3",30.4,"1,047.3",30.4,"1,047.3",30.4,"1,045.2",30.3,"1,154.2",33.5,"1,127.0",32.7,"1,159.4",33.6,"1,119.7",32.5,"1,119.7",32.5,"1,119.7",32.5,"1,186.2",34.4,"1,250.0",36.3,175.0,5.1,0.0,0.3,-2.7,2.6,-2.9,-3.0,0.0,0.0,-12.9,5.2,-7.7,-9.4,10.3,0.0,0.0,-11.6,10.7,-17.5,12.8,-6.8,0.0,0.0,-0.2,10.4,-2.4,2.9,-3.4,0.0,0.0,5.9,5.4
MTZ,"MasTec, Inc.",NYSE,Industrials,"3,746.4",4.6,76.6,"4,897.5",0.1,4.7,-33.3,"6,711.7",3.8,4.6,3.4,BBB,"3,746.4",49.1,"3,883.6",50.7,"3,775.6",49.3,"3,900.4",50.9,"3,733.5",48.8,"3,550.4",46.4,"3,550.4",46.4,"3,550.4",46.4,"2,889.5",37.7,"2,866.5",37.4,"2,590.1",33.8,"2,001.9",26.7,"2,139.2",28.5,"2,139.2",28.5,"2,139.2",28.5,"2,071.7",27.6,"1,988.4",26.5,"1,753.4",23.4,"2,046.9",27.3,"2,007.1",26.7,"2,007.1",26.7,"2,007.1",26.7,"1,951.6",26.0,"2,151.3",28.7,"2,221.8",29.6,"2,377.9",31.7,"2,214.3",29.5,"2,214.3",29.5,"2,214.3",29.5,"2,323.1",31.0,"2,456.8",32.7,713.4,9.1,0.0,3.3,-2.8,3.3,-4.3,-4.9,0.0,0.0,-18.6,-0.8,-9.6,-21.1,6.9,0.0,0.0,-3.2,-4.0,-11.8,16.7,-1.9,0.0,0.0,-2.8,10.2,3.3,7.0,-6.9,0.0,0.0,4.9,5.8
MU,"Micron Technology, Inc.",NASDAQ,Technology,"58,387.5",31.7,"1,109.3","59,742.8",0.6,26.4,-20.0,"21,435.0",4.4,5.7,6.5,BBB,"58,387.5",52.6,"60,642.6",54.6,"57,543.3",51.8,"61,420.2",55.3,"59,676.2",53.7,"57,176.7",51.5,"57,176.7",51.5,"57,176.7",51.5,"51,066.9",46.0,"53,166.4",47.9,"48,567.4",43.7,"43,113.0",38.8,"47,756.5",43.0,"47,756.5",43.0,"47,756.5",43.0,"38,291.8",34.5,"41,524.5",37.4,"38,536.2",34.7,"40,313.6",36.3,"40,113.7",36.1,"40,113.7",36.1,"40,113.7",36.1,"42,490.9",38.3,"48,067.5",43.3,"47,212.1",42.5,"49,756.1",44.8,"48,357.9",43.5,"48,357.9",43.5,"48,357.9",43.5,"49,514.5",44.5,"46,778.6",42.1,"7,005.2",6.3,0.0,3.9,-5.1,6.7,-2.8,-4.2,0.0,0.0,-10.7,4.1,-8.7,-11.2,10.8,0.0,0.0,-19.8,8.4,-7.2,4.6,-0.5,0.0,0.0,5.9,13.1,-1.8,5.4,-2.9,0.0,0.0,2.4,-5.5
